Date,AME ID,Title,Format,Asset Type,Channel,Location,Transaction Type,Quantity,Sales,Est. Commissions,Total Sales, Total Commission , Monthly Earned 
6/3/26,1403510,Wellerman (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$551.05 ,$237.91 ,$6.00 
6/4/26,1397137,Simple Gifts (Cello & Piano),Cello and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$557.04 ,$240.91 ,$9.00 
6/7/26,1401510,Battle Hymn of the Republic (Flute & Piano),Flute and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$563.03 ,$243.91 ,$12.00 
6/9/26,1339235,Amazing Grace for Flute and Piano,Flute and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$569.02 ,$246.91 ,$15.00 
6/10/26,1398946,Shenandoah (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$575.01 ,$249.91 ,$18.00 
6/11/26,1471657,The Liberty Bell March (Flute and Piano),Flute and Piano,sheet,Sheet Music Direct,United States,Purchase,1,$5.99 ,$3.00 ,$581.00 ,$252.91 ,$21.00 
6/13/26,1339235,Amazing Grace for Flute and Piano,Flute and Piano,sheet,Sheet Music Direct,United States,Purchase,1,$5.99 ,$3.00 ,$586.99 ,$255.91 ,$24.00 
6/14/26,1471657,The Liberty Bell March (Flute and Piano),Flute and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$592.98 ,$258.91 ,$27.00 
6/16/26,1406256,6 Gnossiennes (English Horn & Piano),English Horn and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$602.97 ,$263.91 ,$32.00 
6/16/26,1397020,Amazing Grace (English Horn & Piano),English Horn and Piano,sheet,Sheet Music Plus,Sweden,Purchase,1,$6.30 ,$3.15 ,$609.27 ,$267.06 ,$35.15 
6/17/26,1397781,Six Selections from Kinderszenen (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United Kingdom,Purchase,1,$10.03 ,$5.02 ,$619.30 ,$272.08 ,$40.17 
6/18/26,1397086,Never Coming Back,French Horn and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$12.99 ,$1.30 ,$632.29 ,$273.38 ,$41.47 
6/18/26,1403510,Wellerman (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$638.28 ,$276.38 ,$44.47 
6/19/26,1406253,6 Gnossiennes (Cello & Piano),Cello and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$648.27 ,$281.38 ,$49.47 
6/19/26,1410131,Waltz in A Minor (English Horn & Piano),English Horn and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$654.26 ,$284.38 ,$52.47 
6/19/26,1406259,6 Gnossiennes (Oboe & Piano),Oboe and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$664.25 ,$289.38 ,$57.47 
6/19/26,1401580,Venetian Boat Song No. 1 (Oboe & Piano),Oboe and Piano,sheet,Sheet Music Plus,United States,Purchase,2,$11.98 ,$5.99 ,$676.23 ,$295.37 ,$63.46 
6/19/26,1397772,Six Selections from Kinderszenen (Oboe & Piano),Oboe and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$686.22 ,$300.37 ,$68.46 
6/20/26,1397154,Simple Gifts (Tenor Sax & Piano),Tenor Sax and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$692.21 ,$303.37 ,$71.46 
6/20/26,1474830,The Liberty Bell March (Wind Quintet),Woodwind Ensemble,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$702.20 ,$308.37 ,$76.46 
6/21/26,1398507,Ode to Joy (Oboe & Piano),Oboe and Piano,sheet,Sheet Music Plus,Germany,Purchase,1,$10.49 ,$5.25 ,$712.69 ,$313.62 ,$81.71 
6/22/26,1401527,Battle Hymn of the Republic (Trumpet & Piano),Trumpet and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$718.68 ,$316.62 ,$84.71 
6/22/26,1401711,Arirang (Bassoon & Piano),Bassoon and Piano,sheet,Sheet Music Direct,Germany,Purchase,1,$12.02 ,$6.01 ,$730.70 ,$322.63 ,$90.72 
6/23/26,814465,Summer,Small Ensemble,sheet,Sheet Music Plus,United States,Purchase,1,$15.00 ,$1.50 ,$745.70 ,$324.13 ,$92.22 
6/25/26,1403472,Wellerman (Alto Sax & Piano),Alto Sax and Piano,sheet,Sheet Music Plus,Canada,Purchase,1,$5.99 ,$3.00 ,$751.69 ,$327.13 ,$95.22 
6/25/26,1398926,Shenandoah (Alto Sax & Piano),Alto Sax and Piano,sheet,Sheet Music Plus,Canada,Purchase,1,$5.99 ,$3.00 ,$757.68 ,$330.13 ,$98.22 
6/25/26,1397131,Simple Gifts (Alto Sax & Piano),Alto Sax and Piano,sheet,Sheet Music Plus,Canada,Purchase,1,$5.99 ,$3.00 ,$763.67 ,$333.13 ,$101.22 
6/25/26,1410149,Musette (Bass Clarinet & Piano),Clarinet and Piano,sheet,Sheet Music Plus,France,Purchase,1,$6.16 ,$3.08 ,$769.83 ,$336.21 ,$104.30 
6/26/26,1411982,Zoltraak,Small Ensemble,sheet,Sheet Music Direct,United States,Purchase,1,$14.99 ,$1.50 ,$784.82 ,$337.71 ,$105.80 
6/26/26,1409320,Danny Boy (Euphonium & Piano),Euphonium and Piano,sheet,Sheet Music Plus,Netherlands,Purchase,1,$6.37 ,$3.19 ,$791.19 ,$340.90 ,$108.99 
6/27/26,1484305,Amazing Grace (String Orchestra),Orchestra,sheet,Sheet Music Plus,United States,Purchase,1,$9.49 ,$4.75 ,$800.68 ,$345.65 ,$113.74 
6/28/26,1471731,America the Beautiful (Clarinet and Piano),Clarinet and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$806.67 ,$348.65 ,$116.74 
6/30/26,1471714,America the Beautiful (Piano Solo),Piano Solo,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$812.66 ,$351.65 ,$119.74 
7/1/26,1471714,America the Beautiful (Piano Solo),Piano Solo,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$818.65 ,$354.65 ,$3.00 
7/2/26,814465,Summer,Small Ensemble,sheet,Sheet Music Plus,United States,Purchase,1,$15.00 ,$1.50 ,$833.65 ,$356.15 ,$4.50 
7/3/26,1409145,Danny Boy (Cello & Piano),Cello and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$839.64 ,$359.15 ,$7.50 
7/5/26,1471748,America the Beautiful (Viola and Piano),Viola and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$845.63 ,$362.15 ,$10.50 
7/8/26,1398926,Shenandoah (Alto Sax & Piano),Alto Sax and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$851.62 ,$365.15 ,$13.50 
7/8/26,1396571,Scarborough Fair (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$857.61 ,$368.15 ,$16.50 
7/10/26,1410015,Drunken Sailor (Violin & Piano),Violin and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$867.60 ,$373.15 ,$21.50 
7/13/26,1339235,Amazing Grace for Flute and Piano,Flute and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$5.99 ,$3.00 ,$873.59 ,$376.15 ,$24.50 
7/14/26,1401722,Arirang (Flute & Piano),Flute and Piano,sheet,Sheet Music Plus,United States,Purchase,1,$9.99 ,$5.00 ,$883.58 ,$381.15 ,$29.50 
